target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC4472,GALAXY-ELLIPTICAL,187.4435252105,8.000978848424,3,52014.4973945602,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436935152,8.000979118627,3,52016.4883668171,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436935152,8.000979118627,3,52016.5043390394,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436937881,8.00081245218,3,52018.4953113079,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436937881,8.00081245218,3,52018.5112835301,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436940609,8.000645785732,3,52020.5029501968,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436940609,8.000645785732,3,52020.518922419,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4435257563,8.000645515528,3,52022.4425335648,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4435257563,8.000645515528,3,52022.458505787,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4433574516,8.000645245257,3,52024.449478044,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4433574516,8.000645245257,3,52024.4654502662,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4435254834,8.000812181976,3,52026.4564225347,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4435254834,8.000812181976,3,52026.4723947569,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4433571787,8.000811911704,3,52063.4501730324,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4433571787,8.000811911704,3,52063.4661452546,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4433569057,8.000978578152,3,52030.4696170139,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4433569057,8.000978578152,3,52030.4855892361,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4435252105,8.000978848424,3,52032.4098948264,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4435252105,8.000978848424,3,52032.4258670486,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436935152,8.000979118627,3,52034.4168393171,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436935152,8.000979118627,3,52034.4328115394,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436937881,8.00081245218,3,52039.571700463,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436937881,8.00081245218,3,52039.5876726852,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436937881,8.00081245218,3,52039.6348949421,1300.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436937881,8.00081245218,3,52039.6515615741,1300.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436940609,8.000645785732,3,52044.4557283218,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436940609,8.000645785732,3,52044.471700544,1200.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436940609,8.000645785732,3,52044.5196172107,1300.0,5
NGC4472,GALAXY-ELLIPTICAL,187.4436940609,8.000645785732,3,52044.5362838773,1300.0,5
