target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
BIAS,un8,115.5588310481,-14.70849213273,2,51882.7827905903,0.0,247
INTFLAT,un9,115.5588310481,-14.70849213273,2,51882.7848739236,10.0,258
INTFLAT,un10,115.5588310481,-14.70849213273,2,51882.7862628125,10.0,1
BIAS,un11,115.5588310481,-14.70849213273,2,51882.7876517014,0.0,12
BIAS,un12,115.5588310481,-14.70849213273,2,51882.7890405903,0.0,23
BIAS,un13,115.5588310481,-14.70849213273,2,51882.7904294792,0.0,34
BIAS,un14,115.5588310481,-14.70849213273,2,51882.7918183681,0.0,45
INTFLAT,un15,115.5588310481,-14.70849213273,2,51882.7932072569,20.0,56
INTFLAT,un16,115.5588310481,-14.70849213273,2,51882.7945961458,20.0,67
EARTH-CALIB,un17,115.5588310481,-14.70849213273,2,51882.8418183681,1000.0,78
EARTH-CALIB,un18,115.5588310481,-14.70849213273,2,51882.9084850347,1000.0,89
EARTH-CALIB,un19,115.5588310481,-14.70849213273,2,51900.8515408218,1.0,100
EARTH-CALIB,un20,115.5588310481,-14.70849213273,2,51900.8529297107,1.0,112
EARTH-CALIB,un21,115.5588310481,-14.70849213273,2,51900.855013044,0.8,123
EARTH-CALIB,un22,115.5588310481,-14.70849213273,2,51900.8564019329,0.8,134
EARTH-CALIB,un23,115.5588310481,-14.70849213273,2,51899.780013044,14.0,145
EARTH-CALIB,un24,115.5588310481,-14.70849213273,2,51899.7814019329,14.0,156
EARTH-CALIB,un25,115.5588310481,-14.70849213273,2,51899.7834852662,1.6,167
EARTH-CALIB,un26,115.5588310481,-14.70849213273,2,51899.7848741551,1.6,178
EARTH-CALIB,un27,115.5588310481,-14.70849213273,2,51899.7869574884,2.0,189
EARTH-CALIB,un28,115.5588310481,-14.70849213273,2,51899.7883463773,2.0,190
