target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.20120096,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.18478874,552.93689,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.20907133,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.06866614,2761.747985,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.06017059,2861.748839,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.06017059,702.938171,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.06866614,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.12702244,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.13493911,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.05225392,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.07653651,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.25723096,702.938171,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.26572614,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.07653651,3211.739012,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.11852725,702.938171,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.14280948,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.25105022,502.936462,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.27533281,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.07653651,3211.739012,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.05225392,2411.749267,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.06017059,2861.748839,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.06866614,2761.747985,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.05225392,2411.749267,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.25105022,2811.744139,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.18478874,2811.74414,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.05225392,2811.748412,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.11852725,2811.748412,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.0522539352,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.0601706018,702.938171,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.068666169,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.0765364931,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.1185272338,702.938171,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.1270224537,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.1349391204,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.1428094907,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.1847887384,552.93689,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.1915479977,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.2012009606,652.937744,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.209071331,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.2510502315,502.936462,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.2572309838,702.938171,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.2657261227,802.934753,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2188843788,18.06789896224,3,57242.2753328356,802.934753,95
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.3332139541,18.18785986588,3,56740.7589832986,370.0,89
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.2527455157,18.07066516528,3,56634.1243323727,375.0,89
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.3335407102,18.18836071783,3,56740.7655803241,1451.0,89
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.2532781113,18.07036374523,3,56634.1693014699,1550.0,89
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.1375579564,18.22647664663,3,57439.87621157,1000.0,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.1374825977,18.22652147589,3,57439.8762115741,1000.0,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.1375579564,18.22647664663,3,57439.87621157,2100.0,95
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.333867476,18.18886156498,3,56741.6221777431,370.0,89
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.2538107007,18.07006231615,3,56634.8985606829,375.0,89
